127.0.0.1 - - [05/Feb/2022:16:13:20 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:21 +0900] "GET /DJG/index.jsp HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:21 +0900] "GET /DJG/main.jsp HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:29 +0900] "GET /DJG/main.jsp HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:29 +0900] "GET /DJG/js/bootstrap.js HTTP/1.1" 200 69707
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:29 +0900] "GET /DJG/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:33 +0900] "GET /DJG/login.jsp HTTP/1.1" 200 2588
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:37 +0900] "POST /DJG/loginAction.jsp HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:37 +0900] "GET /DJG/main.jsp HTTP/1.1" 200 3395
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:40 +0900] "GET /DJG/modification.jsp HTTP/1.1" 200 12410
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:13:45 +0900] "GET /DJG/info.jsp HTTP/1.1" 200 5369
0:0:0:0:0:0:0:1 - - [05/Feb/2022:16:20:03 +0900] "GET /DJG/modification.jsp HTTP/1.1" 200 12410
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:41 +0900] "GET /DJG/info.jsp HTTP/1.1" 500 2660
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:43 +0900] "GET /DJG/info.jsp HTTP/1.1" 500 2660
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:51 +0900] "GET /DJG/index.jsp HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:51 +0900] "GET /DJG/main.jsp HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:51 +0900] "GET /DJG/css/bootstrap.css HTTP/1.1" 200 146010
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:51 +0900] "GET /DJG/css/custom.css HTTP/1.1" 200 202
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:51 +0900] "GET /DJG/js/bootstrap.js HTTP/1.1" 200 69707
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:51 +0900] "GET /DJG/images/3.jpg HTTP/1.1" 200 777980
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:51 +0900] "GET /DJG/images/4.jpg HTTP/1.1" 200 153388
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:51 +0900] "GET /DJG/images/5.jpg HTTP/1.1" 200 146325
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:52 +0900] "GET /DJG/fonts/glyphicons-halflings-regular.eot? HTTP/1.1" 200 20127
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:53 +0900] "GET /DJG/info.jsp HTTP/1.1" 500 2660
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:57 +0900] "GET /DJG/main.jsp HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:04:58 +0900] "GET /DJG/login.jsp HTTP/1.1" 200 2588
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:01 +0900] "POST /DJG/loginAction.jsp HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:01 +0900] "GET /DJG/main.jsp HTTP/1.1" 200 3395
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:03 +0900] "GET /DJG/info.jsp HTTP/1.1" 200 5369
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:20 +0900] "GET /DJG/djg.jsp HTTP/1.1" 200 3618
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:21 +0900] "GET /DJG/board.jsp HTTP/1.1" 200 4381
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:24 +0900] "GET /DJG/view.jsp?boardID=5 HTTP/1.1" 200 3102
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:33 +0900] "GET /DJG/view.jsp?boardID=10 HTTP/1.1" 200 3104
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:36 +0900] "GET /DJG/board.jsp HTTP/1.1" 200 4381
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:38 +0900] "GET /DJG/board.jsp?pageNumber=2 HTTP/1.1" 200 3233
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:39 +0900] "GET /DJG/board.jsp?pageNumber=1 HTTP/1.1" 200 4381
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:40 +0900] "GET /DJG/board.jsp?pageNumber=2 HTTP/1.1" 200 3233
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:41 +0900] "GET /DJG/board.jsp?pageNumber=1 HTTP/1.1" 200 4381
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:58 +0900] "GET /DJG/logoutAction.jsp HTTP/1.1" 200 175
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:58 +0900] "GET /DJG/main.jsp HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:05:59 +0900] "GET /DJG/login.jsp HTTP/1.1" 200 2588
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:25:34 +0900] "GET /DJG/main.jsp HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:25:36 +0900] "GET /DJG/login.jsp HTTP/1.1" 200 2588
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:25:39 +0900] "POST /DJG/loginAction.jsp HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [05/Feb/2022:19:25:39 +0900] "GET /DJG/main.jsp HTTP/1.1" 200 3395
